waypoint_idx,wp_x,wp_y,wp_z,link_id,link_point_idx,link_x,link_y,link_z,error_m
2388,62.5622361930702,187.99802236615,28.2716517853816,A2256W000411,9325,62.562236193070184,187.99802236615048,28.271651785381604,4.833779982986627e-13
2389,62.5643107462898,187.4980267387,28.2719140055398,A2256W000411,9326,62.56431074628978,187.49802673870008,28.271914005539784,8.788928253162695e-14
2390,62.5663852995094,186.99803111125,28.272176225698,A2256W000411,9327,62.56638529950937,186.99803111124967,28.272176225697965,3.13928041384408e-13
2391,62.568459852729,186.498035483799,28.2724384458561,A2256W000411,9328,62.568459852728964,186.49803548379927,28.272438445856146,2.864289338439558e-13
2392,62.5716176952898,185.998046040272,28.2716739905971,A2256W000411,9329,62.57161769528975,185.9980460402722,28.27167399059707,2.0507499257379623e-13
2393,62.5747755378505,185.498056596745,28.270909535338,A2256W000411,9330,62.57477553785054,185.4980565967451,28.270909535337992,1.214175959108492e-13
2394,62.5779333804113,184.998067153218,28.2701450800789,A2256W000411,9331,62.57793338041133,184.99806715321802,28.270145080078915,4.0194366942304644e-14
2395,62.5810912229721,184.498077709691,28.2693806248198,A2256W000411,9332,62.58109122297212,184.49807770969093,28.26938062481984,6.07087979554246e-14
2396,62.5842490655329,183.998088266164,28.2686161695608,A2256W000411,9333,62.58424906553291,183.99808826616385,28.26861616956076,1.4228607195221903e-13
2397,62.5874069080937,183.498098822637,28.2678517143017,A2256W000411,9334,62.5874069080937,183.49809882263676,28.267851714301685,2.2737367544323206e-13
2398,62.5905647506545,182.99810937911,28.2670872590426,A2256W000411,9335,62.59056475065449,182.99810937910968,28.267087259042608,3.1296161105196403e-13
2399,62.5937225932153,182.498119935583,28.2663228037835,A2256W000411,9336,62.593722593215276,182.4981199355826,28.26632280378353,3.984744947959471e-13
2400,62.5968804357761,181.998130492056,28.2655583485245,A2256W000411,9337,62.596880435776065,181.9981304920555,28.265558348524454,4.844734443659827e-13
2401,62.6000382783369,181.498141048528,28.2647938932654,A2256W000411,9338,62.600038278336854,181.49814104852842,28.264793893265377,4.292172181561385e-13
2402,62.6031961208976,180.998151605001,28.2640294380063,A2256W000411,9339,62.60319612089764,180.99815160500134,28.2640294380063,3.43714720612747e-13
2403,62.6063539634584,180.498162161474,28.2632649827472,A2256W000411,9340,62.60635396345843,180.49816216147426,28.263264982747224,2.5736952517654053e-13
2404,62.6095118060192,179.998172717947,28.2625005274881,A2256W000411,9341,62.60951180601922,179.99817271794717,28.262500527488147,1.718573603063735e-13
2405,62.61266964858,179.49818327442,28.2617360722291,A2256W000411,9342,62.61266964858001,179.4981832744201,28.26173607222907,8.556067554929069e-14
2406,62.6158274911408,178.998193830893,28.26097161697,A2256W000411,9343,62.6158274911408,178.998193830893,28.260971616969993,0.0
2407,62.6189853337016,178.498204387366,28.2602071617109,A2256W000411,9344,62.61898533370159,178.49820438736592,28.260207161710916,8.644125458514252e-14
2408,62.6221431762624,177.998214943839,28.2594427064518,A2256W000411,9345,62.62214317626238,177.99821494383883,28.25944270645184,1.718573603063735e-13
2409,62.6253010188232,177.498225500312,28.2586782511928,A2256W000411,9346,62.625301018823166,177.49822550031175,28.258678251192762,2.582507625758445e-13
2410,62.628458861384,176.998236056785,28.2579137959337,A2256W000411,9347,62.628458861383955,176.99823605678466,28.257913795933685,3.43714720612747e-13
2411,62.6316167039447,176.498246613258,28.2571493406746,A2256W000411,9348,62.631616703944744,176.49824661325758,28.25714934067461,4.284519670727984e-13
2412,62.6399737428153,175.998316732598,28.2576731014918,A2256W000411,9349,62.63997374281526,175.99831673259837,28.25767310149177,3.7193366120795873e-13
2413,62.6483307816858,175.498386851939,28.2581968623089,A2256W000411,9350,62.64833078168577,175.49838685193916,28.258196862308928,1.7288250917028504e-13
2414,62.6566878205563,174.99845697128,28.2587206231261,A2256W000411,9351,62.656687820556286,174.99845697127995,28.258720623126088,5.859285502108464e-14
2415,62.6650448594268,174.498527090621,28.2592443839432,A2256W000411,9352,62.6650448594268,174.49852709062074,28.259244383943248,2.5579538487363607e-13
2416,62.6734018982973,173.998597209962,28.2597681447604,A2256W000411,9353,62.673401898297314,173.99859720996153,28.259768144760407,4.833779982986627e-13
2417,62.6817589371678,173.498667329302,28.2602919055776,A2256W000411,9354,62.68175893716783,173.49866732930232,28.260291905577567,3.13928041384408e-13
2418,62.6901159760383,172.998737448643,28.2608156663947,A2256W000411,9355,62.69011597603834,172.9987374486431,28.260815666394727,1.214175959108492e-13
2419,62.6984730149089,172.498807567984,28.2613394272119,A2256W000411,9356,62.698473014908856,172.4988075679839,28.261339427211887,9.532931148469529e-14
2420,62.7068300537794,171.998877687325,28.261863188029,A2256W000411,9357,62.70683005377937,171.9988776873247,28.261863188029047,3.13928041384408e-13
2421,62.7151870926499,171.498947806665,28.2623869488462,A2256W000411,9358,62.715187092649884,171.49894780666548,28.262386948846206,4.833779982986627e-13
2422,62.7235441315204,170.999017926006,28.2629107096634,A2256W000411,9359,62.7235441315204,170.99901792600627,28.262910709663366,2.8421709430404007e-13
2423,62.7319011703909,170.499088045347,28.2634344704805,A2256W000411,9360,62.73190117039091,170.49908804534707,28.263434470480526,5.859285502108464e-14
2424,62.7402582092614,169.999158164688,28.2639582312977,A2256W000411,9361,62.74025820926143,169.99915816468786,28.263958231297686,1.449228509952941e-13
2425,62.7486152481319,169.499228284029,28.2644819921148,A2256W000411,9362,62.74861524813194,169.49922828402865,28.264481992114845,3.43714720612747e-13
2426,62.7569722870025,168.999298403369,28.265005752932,A2256W000411,9363,62.756972287002455,168.99929840336944,28.265005752932005,4.284519670727984e-13
2427,62.7696713691034,168.499459799901,28.2646835789864,A2256W000411,9364,62.76967136910342,168.49945979990054,28.264683578986407,4.552466771099645e-13
2428,62.7823704512044,167.999621196432,28.2643614050408,A2256W000411,9365,62.782370451204386,167.99962119643163,28.26436140504081,3.697554072703522e-13
2429,62.7950695333054,167.499782592963,28.2640392310952,A2256W000411,9366,62.79506953330535,167.49978259296273,28.26403923109521,2.6058615988080545e-13
2430,62.8077686154063,166.999943989494,28.2637170571496,A2256W000411,9367,62.80776861540632,166.99994398949383,28.263717057149613,1.7112135109858138e-13
2431,62.8204676975073,166.500105386025,28.263394883204,A2256W000411,9368,62.82046769750728,166.50010538602493,28.263394883204015,8.644125458514252e-14
2432,62.8331667796082,166.000266782556,28.2630727092584,A2256W000411,9369,62.83316677960825,166.00026678255603,28.263072709258417,5.728578676879116e-14
2433,62.8458658617092,165.500428179087,28.2627505353128,A2256W000411,9370,62.845865861709214,165.50042817908712,28.26275053531282,1.1457157353758233e-13
2434,62.8585649438102,165.000589575618,28.2624283613672,A2256W000411,9371,62.85856494381018,165.00058957561822,28.26242836136722,2.2837069025155467e-13
2435,62.8712640259111,164.500750972149,28.2621061874216,A2256W000411,9372,62.871264025911145,164.50075097214932,28.262106187421622,3.1553218080907923e-13
2436,62.8839631080121,164.00091236868,28.261784013476,A2256W000411,9373,62.88396310801211,164.00091236868042,28.261784013476024,4.2656242328017795e-13
2437,62.8966621901131,163.501073765212,28.2614618395304,A2256W000411,9374,62.89666219011308,163.50107376521152,28.261461839530426,4.836390438425052e-13
2438,62.909361272214,163.001235161743,28.2611396655848,A2256W000411,9375,62.90936127221404,163.0012351617426,28.261139665584828,4.001813022207649e-13
2439,62.922060354315,162.501396558274,28.2608174916392,A2256W000411,9376,62.92206035431501,162.5013965582737,28.26081749163923,2.8430589827255737e-13
2440,62.934759436416,162.001557954805,28.2604953176936,A2256W000411,9377,62.93475943641597,162.0015579548048,28.260495317693632,2.0097183471152322e-13
2441,62.9543642870457,161.501942574064,28.2608433969092,A2256W000411,9378,62.95436428704574,161.50194257406415,28.260843396909188,1.4836567898030567e-13
2442,62.9739691376755,161.002327193323,28.2611914761247,A2256W000411,9379,62.97396913767551,161.00232719332348,28.261191476124743,4.832213032818602e-13
2443,62.9935739883053,160.502711812583,28.2615395553403,A2256W000411,9380,62.99357398830528,160.50271181258282,28.2615395553403,1.718573603063735e-13
2444,63.013178838935,160.003096431842,28.2618876345559,A2256W000411,9381,63.01317883893505,160.00309643184215,28.261887634555855,1.505613063586757e-13
2445,63.0327836895648,159.503481051101,28.2622357137714,A2256W000411,9382,63.032783689564816,159.5034810511015,28.26223571377141,4.833779982986627e-13
2446,63.0523885401946,159.003865670361,28.262583792987,A2256W000411,9383,63.052388540194585,159.00386567036082,28.262583792986966,1.7112135109858138e-13
2447,63.0719933908244,158.50425028962,28.2629318722025,A2256W000411,9384,63.07199339082435,158.50425028962016,28.262931872202522,1.7763568394002505e-13
2448,63.0915982414541,158.004634908879,28.2632799514181,A2256W000411,9385,63.09159824145412,158.0046349088795,28.263279951418077,4.836390438425052e-13
2449,63.1112030920839,157.505019528139,28.2636280306336,A2256W000411,9386,63.11120309208389,157.50501952813883,28.263628030633633,1.7067822212573437e-13
2450,63.1308079427137,157.005404147398,28.2639761098492,A2256W000411,9387,63.13080794271366,157.00540414739817,28.26397610984919,1.757785650632539e-13
2451,63.1504127933434,156.505788766658,28.2643241890647,A2256W000411,9388,63.15041279334343,156.5057887666575,28.264324189064745,4.840042710704439e-13
2452,63.1744621678503,156.006368659734,28.2654124844063,A2256W000411,9389,63.17446216785033,156.00636865973442,28.265412484406298,4.272719814472597e-13
2453,63.1985115423572,155.506948552811,28.2665007797479,A2256W000411,9390,63.19851154235723,155.50694855281134,28.26650077974785,3.4224270219716276e-13
2454,63.2225609168641,155.007528445888,28.2675890750894,A2256W000411,9391,63.22256091686413,155.00752844588825,28.267589075089404,2.582507625758445e-13
2455,63.246610291371,154.508108338965,28.268677370431,A2256W000411,9392,63.246610291371034,154.50810833896517,28.268677370430957,1.7419169285135556e-13
2456,63.2706596658779,154.008688232042,28.2697656657725,A2256W000411,9393,63.270659665877936,154.0086882320421,28.26976566577251,9.237055564881302e-14
2457,63.2947090403848,153.509268125119,28.2708539611141,A2256W000411,9394,63.29470904038484,153.509268125119,28.270853961114064,3.552713678800501e-14
2458,63.3187584148917,153.009848018196,28.2719422564556,A2256W000411,9395,63.31875841489174,153.00984801819592,28.271942256455617,9.532931148469529e-14
2459,63.3428077893986,152.510427911273,28.2730305517972,A2256W000411,9396,63.34280778939864,152.51042791127284,28.27303055179717,1.757785650632539e-13
2460,63.3668571639055,152.01100780435,28.2741188471387,A2256W000411,9397,63.36685716390554,152.01100780434976,28.274118847138723,2.31335954426011e-13
2461,63.3909065384124,151.511587697427,28.2752071424803,A2256W000411,9398,63.390906538412445,151.51158769742668,28.275207142480276,3.1553218080907923e-13
2462,63.4173662778427,151.012288394426,28.2755041486771,A2256W000411,9399,63.417366277842746,151.01228839442635,28.275504148677083,3.43714720612747e-13
2463,63.443826017273,150.512989091426,28.2758011548739,A2256W000411,9400,63.44382601727305,150.51298909142602,28.27580115487389,5.728578676879116e-14
2464,63.4702857567033,150.013689788426,28.2760981610707,A2256W000411,9401,63.47028575670335,150.0136897884257,28.276098161070696,3.165705125233197e-13
2465,63.4967454961336,149.514390485425,28.2763951672675,A2256W000411,9402,63.49674549613365,149.51439048542537,28.276395167267502,3.728149415094579e-13
2466,63.5232052355639,149.015091182425,28.2766921734643,A2256W000411,9403,63.52320523556395,149.01509118242504,28.27669217346431,5.728578676879116e-14
2467,63.5496649749943,148.515791879425,28.2769891796611,A2256W000411,9404,63.54966497499425,148.5157918794247,28.276989179661115,2.8853634865195875e-13
2468,63.5761247144246,148.016492576424,28.2772861858579,A2256W000411,9405,63.57612471442455,148.01649257642438,28.27728618585792,3.728149415094579e-13
2469,63.6025844538549,147.517193273424,28.2775831920547,A2256W000411,9406,63.60258445385485,147.51719327342406,28.277583192054728,7.553172887309252e-14
2470,63.6290441932852,147.017893970424,28.2778801982515,A2256W000411,9407,63.629044193285154,147.01789397042373,28.277880198251534,2.8853634865195875e-13
2471,63.6592038042576,146.518804416134,28.2780012959499,A2256W000411,9408,63.65920380425756,146.51880441613378,28.278001295949878,2.31335954426011e-13
2472,63.68936341523,146.019714861844,28.2781223936482,A2256W000411,9409,63.68936341522996,146.01971486184382,28.27812239364822,1.7419169285135556e-13
2473,63.7195230262024,145.520625307554,28.2782434913466,A2256W000411,9410,63.71952302620237,145.52062530755387,28.278243491346565,1.464821375527116e-13
2474,63.7496826371748,145.021535753264,28.2783645890449,A2256W000411,9411,63.74968263717477,145.02153575326392,28.27836458904491,8.987733679556355e-14
2475,63.7798422481472,144.522446198974,28.2784856867433,A2256W000411,9412,63.779842248147176,144.52244619897397,28.278485686743252,3.552713678800501e-14
2476,63.8100018591196,144.023356644684,28.2786067844416,A2256W000411,9413,63.81000185911958,144.02335664468401,28.278606784441596,3.552713678800501e-14
2477,63.840161470092,143.524267090394,28.2787278821399,A2256W000411,9414,63.840161470091985,143.52426709039406,28.27872788213994,5.859285502108464e-14
2478,63.8703210810644,143.025177536104,28.2788489798383,A2256W000411,9415,63.87032108106439,143.0251775361041,28.278848979838283,1.139086659085919e-13
2479,63.9004806920368,142.526087981814,28.2789700775366,A2256W000411,9416,63.900480692036794,142.52608798181416,28.278970077536627,1.7067822212573437e-13
2480,63.9306403030092,142.026998427524,28.279091175235,A2256W000411,9417,63.9306403030092,142.0269984275242,28.27909117523497,1.9895196601282805e-13
2481,63.9607999139816,141.527908873234,28.2792122729333,A2256W000411,9418,63.9607999139816,141.52790887323425,28.279212272933314,2.5579538487363607e-13
2482,63.9933029848634,141.028967366381,28.2782514805809,A2256W000411,9419,63.9933029848634,141.0289673663807,28.278251480580902,3.126388037344441e-13
2483,64.0258060557452,140.530025859527,28.2772906882285,A2256W000411,9420,64.02580605574519,140.53002585952714,28.27729068822849,1.4281732235759946e-13
2484,64.058309126627,140.031084352674,28.2763298958761,A2256W000411,9421,64.058309126627,140.0310843526736,28.276329895876078,3.979039320256561e-13
2485,64.0908121975088,139.53214284582,28.2753691035237,A2256W000411,9422,64.0908121975088,139.53214284582003,28.275369103523666,2.842170943040401e-14
2486,64.1233152683906,139.033201338966,28.2744083111713,A2256W000411,9423,64.1233152683906,139.03320133896648,28.274408311171253,4.831690603168681e-13
2487,64.1558183392724,138.534259832113,28.2734475188188,A2256W000411,9424,64.1558183392724,138.53425983211292,28.27344751881884,8.526512829121202e-14
2488,64.1883214101542,138.035318325259,28.2724867264664,A2256W000411,9425,64.1883214101542,138.03531832525937,28.27248672646643,3.694822225952521e-13
2489,64.220824481036,137.536376818406,28.271525934114,A2256W000411,9426,64.220824481036,137.5363768184058,28.271525934114017,1.9895196601282805e-13
2490,64.2533275519178,137.037435311552,28.2705651417616,A2256W000411,9427,64.2533275519178,137.03743531155226,28.270565141761605,2.5579538487363607e-13
2491,64.2799484011822,136.538145891941,28.2717508266978,A2256W000411,9428,64.27994840118224,136.53814589194107,28.271750826697847,7.105427357601002e-14
2492,64.3065692504467,136.03885647233,28.2729365116341,A2256W000411,9429,64.30656925044667,136.03885647232988,28.27293651163409,1.1718571004216928e-13
2493,64.3331900997111,135.539567052719,28.2741221965703,A2256W000411,9430,64.3331900997111,135.5395670527187,28.27412219657033,3.126388037344441e-13
2494,64.3598109489755,135.040277633108,28.2753078815066,A2256W000411,9431,64.35981094897554,135.0402776331075,28.275307881506574,4.850462620958073e-13
2495,64.38643179824,134.540988213496,28.2764935664428,A2256W000411,9432,64.38643179823997,134.54098821349632,28.276493566442817,3.13928041384408e-13
2496,64.4130526475044,134.041698793885,28.2776792513791,A2256W000411,9433,64.4130526475044,134.04169879388513,28.27767925137906,1.4210854715202004e-13
2497,64.4396734967688,133.542409374274,28.2788649363153,A2256W000411,9434,64.43967349676883,133.54240937427394,28.2788649363153,6.355287432313019e-14
2498,64.4662943460333,133.043119954663,28.2800506212515,A2256W000411,9435,64.46629434603327,133.04311995466276,28.280050621251544,2.5736952517654053e-13
2499,64.4929151952977,132.543830535052,28.2812363061878,A2256W000411,9436,64.4929151952977,132.54383053505157,28.281236306187786,4.263256414560601e-13
2500,64.5195360445621,132.04454111544,28.282421991124,A2256W000411,9437,64.51953604456213,132.04454111544038,28.28242199112403,3.7057375295732124e-13
2501,64.5483379410744,131.545371487082,28.2827865206735,A2256W000411,9438,64.54833794107444,131.54537148708195,28.28278652067353,7.105427357601002e-14
2502,64.5771398375867,131.046201858724,28.283151050223,A2256W000411,9439,64.57713983758674,131.04620185872352,28.28315105022303,4.850462620958073e-13
2503,64.605941734099,130.547032230365,28.2835155797725,A2256W000411,9440,64.60594173409905,130.5470322303651,28.28351557977253,9.532931148469529e-14
2504,64.6347436306114,130.047862602007,28.283880109322,A2256W000411,9441,64.63474363061135,130.04786260200666,28.28388010932203,3.43714720612747e-13
2505,64.6635455271237,129.548692973648,28.2842446388715,A2256W000411,9442,64.66354552712366,129.54869297364823,28.28424463887153,2.31335954426011e-13
2506,64.692347423636,129.04952334529,28.284609168421,A2256W000411,9443,64.69234742363597,129.0495233452898,28.28460916842103,2.0097183471152322e-13
2507,64.7211493201483,128.550353716931,28.2849736979705,A2256W000411,9444,64.72114932014827,128.55035371693137,28.284973697970532,3.7057375295732124e-13
2508,64.7499512166606,128.051184088573,28.28533822752,A2256W000411,9445,64.74995121666058,128.05118408857294,28.285338227520032,6.355287432313019e-14
2509,64.7787531131729,127.552014460214,28.2857027570695,A2256W000411,9446,64.77875311317288,127.5520144602145,28.285702757069533,4.97582885828126e-13
2510,64.8075550096852,127.052844831856,28.286067286619,A2256W000411,9447,64.80755500968519,127.05284483185605,28.286067286619033,4.4938668397781776e-14
2511,64.8363569061975,126.553675203498,28.2864318161685,A2256W000411,9448,64.8363569061975,126.5536752034976,28.286431816168534,3.979039320256561e-13
2512,64.8659819234621,126.054553626643,28.2863324684221,A2256W000411,9449,64.86598192346212,126.05455362664273,28.28633246842212,2.7037995082594714e-13
2513,64.8956069407267,125.555432049788,28.2862331206757,A2256W000411,9450,64.89560694072674,125.55543204978785,28.286233120675707,1.4836567898030567e-13
2514,64.9252319579914,125.056310472933,28.2861337729293,A2256W000411,9451,64.92523195799136,125.05631047293298,28.286133772929293,5.123796534383003e-14
2515,64.954856975256,124.557188896078,28.2860344251829,A2256W000411,9452,64.95485697525598,124.5571888960781,28.28603442518288,1.0345658394727079e-13
2516,64.9844819925206,124.058067319223,28.2859350774365,A2256W000411,9453,64.9844819925206,124.05806731922323,28.285935077436466,2.2737367544323206e-13
2517,65.0141070097852,123.558945742368,28.2858357296901,A2256W000411,9454,65.01410700978522,123.55894574236835,28.285835729690053,3.5555547137837504e-13
2518,65.0437320270498,123.059824165513,28.2857363819436,A2256W000411,9455,65.04373202704984,123.05982416551348,28.28573638194364,4.70892062076612e-13
2519,65.0733570443145,122.560702588659,28.2856370341972,A2256W000411,9456,65.07335704431446,122.5607025886586,28.285637034197226,4.001813022207649e-13
2520,65.1029820615791,122.061581011804,28.2855376864508,A2256W000411,9457,65.10298206157908,122.06158101180372,28.285537686450812,2.7037995082594714e-13
2521,65.1326070788437,121.562459434949,28.2854383387044,A2256W000411,9458,65.1326070788437,121.56245943494885,28.2854383387044,1.5631940186722204e-13
2522,65.1611392004206,121.063274196195,28.2853140443781,A2256W000411,9459,65.16113920042062,121.0632741961955,28.28531404437805,4.97582885828126e-13
2523,65.1896713219975,120.564088957442,28.2851897500517,A2256W000411,9460,65.18967132199754,120.56408895744214,28.285189750051703,1.4836567898030567e-13
2524,65.2182034435745,120.064903718689,28.2850654557254,A2256W000411,9461,65.21820344357445,120.06490371868878,28.285065455725356,2.1738427649294117e-13
2525,65.2467355651514,119.565718479935,28.284941161399,A2256W000411,9462,65.24673556515137,119.56571847993543,28.284941161399008,4.272719814472597e-13
2526,65.2752676867283,119.066533241182,28.2848168670727,A2256W000411,9463,65.27526768672828,119.06653324118207,28.28481686707266,7.246142549764705e-14
2527,65.3037998083052,118.567348002429,28.2846925727463,A2256W000411,9464,65.3037998083052,118.56734800242872,28.284692572746312,2.8421709430404007e-13
2528,65.3323319298821,118.068162763675,28.28456827842,A2256W000411,9465,65.33233192988212,118.06816276367536,28.284568278419965,3.5555547137837504e-13
2529,65.360864051459,117.568977524922,28.2844439840936,A2256W000411,9466,65.36086405145903,117.568977524922,28.284443984093617,2.842170943040401e-14
2530,65.3893961730359,117.069792286169,28.2843196897673,A2256W000411,9467,65.38939617303595,117.06979228616865,28.28431968976727,3.57820178806326e-13
2531,65.420547357241,116.570764670838,28.2832984846107,A2256W000411,9468,65.42054735724105,116.57076467083795,28.283298484610704,7.105427357601002e-14
2532,65.4516985414461,116.071737055507,28.2822772794541,A2256W000411,9469,65.45169854144615,116.07173705550724,28.28227727945414,2.453173877602249e-13
2533,65.4828497256512,115.572709440177,28.2812560742976,A2256W000411,9470,65.48284972565125,115.57270944017654,28.281256074297573,4.567413805031093e-13
2534,65.5140009098563,115.073681824846,28.280234869141,A2256W000411,9471,65.51400090985635,115.07368182484583,28.280234869141008,1.757785650632539e-13
2535,65.5451520940615,114.574654209515,28.2792136639844,A2256W000411,9472,65.54515209406145,114.57465420951513,28.279213663984443,1.399606873320082e-13
2536,65.5763032782666,114.075626594184,28.2781924588279,A2256W000411,9473,65.57630327826655,114.07562659418443,28.278192458827878,4.284519670727984e-13
2537,65.6074544624717,113.576598978854,28.2771712536713,A2256W000411,9474,65.60745446247165,113.57659897885372,28.277171253671312,2.733512482915237e-13
2538,65.6386056466768,113.077571363523,28.2761500485147,A2256W000411,9475,65.63860564667675,113.07757136352302,28.276150048514747,4.4938668397781776e-14
2539,65.6697568308819,112.578543748192,28.2751288433582,A2256W000411,9476,65.66975683088185,112.57854374819232,28.275128843358182,3.1553218080907923e-13
2540,65.6986381083538,112.07937979082,28.2740263589921,A2256W000411,9477,65.69863810835383,112.07937979081979,28.27402635899214,2.150492541435022e-13
2541,65.7275193858258,111.580215833447,28.2729238746261,A2256W000411,9478,65.72751938582581,111.58021583344726,28.272923874626095,2.5618982671915015e-13
2542,65.7564006632978,111.081051876075,28.2718213902601,A2256W000411,9479,65.7564006632978,111.08105187607472,28.27182139026005,2.7000623958883807e-13
2543,65.7852819407698,110.581887918702,28.270718905894,A2256W000411,9480,65.78528194076978,110.5818879187022,28.270718905894007,2.0097183471152322e-13
2544,65.8141632182418,110.08272396133,28.269616421528,A2256W000411,9481,65.81416321824176,110.08272396132966,28.269616421527964,3.43714720612747e-13
2545,65.8430444957137,109.583560003957,28.2685139371619,A2256W000411,9482,65.84304449571374,109.58356000395713,28.26851393716192,1.3481600519334532e-13
2546,65.8719257731857,109.084396046585,28.2674114527959,A2256W000411,9483,65.87192577318572,109.0843960465846,28.267411452795876,3.989177016483779e-13
2547,65.9008070506577,108.585232089212,28.2663089684298,A2256W000411,9484,65.9008070506577,108.58523208921207,28.266308968429833,7.105427357601002e-14
2548,65.9296883281297,108.08606813184,28.2652064840638,A2256W000411,9485,65.92968832812969,108.08606813183954,28.26520648406379,4.549693413077341e-13
2549,65.9585696056017,107.586904174467,28.2641039996977,A2256W000411,9486,65.95856960560167,107.58690417446701,28.264103999697745,3.1776437161565096e-14
2550,65.9874508830736,107.087740217094,28.2630015153317,A2256W000411,9487,65.98745088307365,107.08774021709448,28.263001515331702,4.850462620958073e-13
2551,66.0187493690282,106.588722162924,28.2641789655969,A2256W000411,9488,66.01874936902819,106.58872216292427,28.264178965596905,2.7037995082594714e-13
2552,66.0500478549827,106.089704108754,28.2653564158621,A2256W000411,9489,66.05004785498272,106.08970410875406,28.265356415862108,6.355287432313019e-14
2553,66.0813463409373,105.590686054584,28.2665338661273,A2256W000411,9490,66.08134634093726,105.59068605458386,28.26653386612731,1.4836567898030567e-13
2554,66.1126448268918,105.091668000414,28.2677113163925,A2256W000411,9491,66.1126448268918,105.09166800041365,28.267711316392514,3.552713678800501e-13
2555,66.1439433128463,104.592649946243,28.2688887666577,A2256W000411,9492,66.14394331284633,104.59264994624344,28.268888766657717,4.414523734513144e-13
2556,66.1752417988009,104.093631892073,28.2700662169229,A2256W000411,9493,66.17524179880087,104.09363189207323,28.27006621692292,2.2914314707516465e-13
2557,66.2065402847554,103.594613837903,28.2712436671881,A2256W000411,9494,66.2065402847554,103.59461383790303,28.271243667188124,2.842170943040401e-14
2558,66.2378387707099,103.095595783733,28.2724211174533,A2256W000411,9495,66.23783877070994,103.09559578373282,28.272421117453327,1.8959644967433084e-13
2559,66.2691372566645,102.596577729563,28.2735985677185,A2256W000411,9496,66.26913725666448,102.59657772956261,28.27359856771853,3.8395615110023005e-13
2560,66.300435742619,102.097559675392,28.2747760179837,A2256W000411,9497,66.30043574261902,102.0975596753924,28.274776017983733,3.981576164199481e-13
2561,66.3265570669636,101.598243643162,28.2758606248516,A2256W000411,9498,66.3265570669636,101.5982436431619,28.2758606248516,9.947598300641403e-14
2562,66.3526783913082,101.098927610931,28.2769452317195,A2256W000411,9499,66.35267839130819,101.09892761093138,28.276945231719466,3.8395615110023005e-13
2563,66.3787997156528,100.599611578701,28.2780298385873,A2256W000411,9500,66.37879971565278,100.59961157870087,28.278029838587333,1.3101760682293512e-13
2564,66.4049210399974,100.10029554647,28.2791144454552,A2256W000411,9501,66.40492103999736,100.10029554647036,28.2791144454552,3.7193366120795873e-13
2565,66.4310423643419,99.6009795142399,28.2801990523231,A2256W000411,9502,66.43104236434195,99.60097951423985,28.280199052323066,6.029155041345696e-14
2566,66.4571636886865,99.1016634820093,28.2812836591909,A2256W000411,9503,66.45716368868653,99.10166348200934,28.281283659190933,5.123796534383003e-14
2567,66.4832850130311,98.6023474497788,28.2823682660588,A2256W000411,9504,66.48328501303112,98.60234744977883,28.2823682660588,4.0194366942304644e-14
2568,66.5094063373757,98.1030314175483,28.2834528729267,A2256W000411,9505,66.50940633737571,98.10303141754832,28.283452872926667,3.1776437161565096e-14
2569,66.5355276617203,97.6037153853178,28.2845374797945,A2256W000411,9506,66.5355276617203,97.60371538531781,28.284537479794533,1.4210854715202004e-14
2570,66.5562949122777,97.1041476264937,28.2854181884247,A2256W000411,9507,66.55629491227775,97.10414762649366,28.285418188424735,6.029155041345696e-14
2571,66.5770621628352,96.6045798676695,28.2862988970549,A2256W000411,9508,66.5770621628352,96.6045798676695,28.286298897054937,0.0
2572,66.5978294133927,96.1050121088453,28.2871796056851,A2256W000411,9509,66.59782941339266,96.10501210884534,28.28717960568514,6.029155041345696e-14
2573,66.6185966639501,95.6054443500212,28.2880603143153,A2256W000411,9510,66.61859666395011,95.60544435002119,28.28806031431534,2.0097183471152322e-14
2574,66.6393639145076,95.105876591197,28.2889410229455,A2256W000411,9511,66.63936391450757,95.10587659119703,28.288941022945544,4.0194366942304644e-14
2575,66.660131165065,94.6063088323729,28.2898217315757,A2256W000411,9512,66.66013116506502,94.60630883237287,28.289821731575746,4.0194366942304644e-14
2576,66.6808984156225,94.1067410735487,28.2907024402059,A2256W000411,9513,66.68089841562248,94.10674107354872,28.290702440205948,2.0097183471152322e-14
2577,66.7016656661799,93.6071733147246,28.2915831488361,A2256W000411,9514,66.70166566617993,93.60717331472456,28.29158314883615,5.123796534383003e-14
2578,66.7224329167374,93.1076055559004,28.2924638574664,A2256W000411,9515,66.72243291673739,93.1076055559004,28.292463857466352,1.4210854715202004e-14
2579,66.7432001672948,92.6080377970762,28.2933445660966,A2256W000411,9516,66.74320016729484,92.60803779707625,28.293344566096554,7.105427357601002e-14
2580,66.7639674178523,92.1084700382521,28.2942252747268,A2256W000411,9517,66.7639674178523,92.1084700382521,28.294225274726756,0.0
2581,66.7847346684098,91.6089022794279,28.295105983357,A2256W000411,9518,66.78473466840975,91.60890227942794,28.295105983356958,6.029155041345696e-14
2582,66.8055019189672,91.1093345206038,28.2959866919872,A2256W000411,9519,66.80550191896721,91.10933452060378,28.29598669198716,2.0097183471152322e-14
2583,66.8262691695247,90.6097667617796,28.2968674006174,A2256W000411,9520,66.82626916952466,90.60976676177962,28.296867400617362,5.123796534383003e-14
