x,y,z
-97.12724304199219,-355.7032470703125,28.87311553955078
-97.38681030273438,-356.15533447265625,28.868925094604492
-97.74562072753906,-356.7802734375,28.86481475830078
-98.04951477050781,-357.3096923828125,28.862844467163086
-98.41973114013672,-357.9547119140625,28.861953735351562
-98.72942352294922,-358.4942626953125,28.861801147460938
-99.10954284667969,-359.1564636230469,28.863109588623047
-99.40152740478516,-359.6650390625,28.866683959960938
-99.77681732177734,-360.3187255859375,28.8715763092041
-100.07816314697266,-360.8435363769531,28.874404907226562
-100.4563217163086,-361.5019836425781,28.87612533569336
-100.80171203613281,-362.103271484375,28.876047134399414
-101.17874145507812,-362.75982666015625,28.87468719482422
-101.48158264160156,-363.28729248046875,28.87320899963379
-101.8540267944336,-363.93597412109375,28.871356964111328
-102.16770935058594,-364.48223876953125,28.87006378173828
-102.51594543457031,-365.0888671875,28.869062423706055
-102.8097152709961,-365.6005859375,28.868349075317383
-103.18391418457031,-366.2522888183594,28.86683464050293
-103.48345947265625,-366.77392578125,28.863109588623047
-103.8675537109375,-367.44281005859375,28.857532501220703
-104.2166748046875,-368.0505065917969,28.8527774810791
-104.5844497680664,-368.6904602050781,28.849597930908203
-104.89237976074219,-369.2262268066406,28.85053062438965
-105.2745361328125,-369.89117431640625,28.854162216186523
-105.57701110839844,-370.41741943359375,28.857906341552734
-105.95944213867188,-371.0826416015625,28.862510681152344
-106.31472778320312,-371.70062255859375,28.866161346435547
-106.7061767578125,-372.38153076171875,28.86932373046875
-107.00634765625,-372.9035949707031,28.87095069885254
-107.37921905517578,-373.5520324707031,28.872180938720703
-107.6902084350586,-374.0927734375,28.87284278869629
-108.07935333251953,-374.7693786621094,28.87332534790039
-108.444580078125,-375.404296875,28.873493194580078
-108.79452514648438,-376.0125732421875,28.87352752685547
